"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT08"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-01","6.26",,"1.22","0.0","0.0","50","53","48","  190","  200","15.0","18.1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-02","10.74",,"0.03","0.0","0.0","53","59","38","  330","  320","23.9","30.0","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-03","18.12",,"0.00","0.0","0.0","34","39","22","  350","  360","30.0","36.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-04","10.29",,"0.00","0.0","0.0","25","33","19","  330","  330","21.9","25.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-05","10.29",,"0.29","0.0","0.0","36","46","30","  250","  230","16.1","19.9","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-06","11.18",,"0.00","0.0","0.0","39","41","34","  270","  270","23.0","29.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-07","18.12",,"0.31","6.2","5.9","32","35","25","  290","  290","30.0","38.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-08","13.20",,"0.00","0.0","5.1","25","31","21","  320","  310","29.1","36.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-09","15.21",,"0.12","0.0","3.1","34","41","29","  210","  210","25.1","30.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-10","18.12",,"0.00","0.0","0.0","34","41","25","  320","  320","29.1","35.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-11","14.54",,"0.00","0.0","0.0","21","25","14","  320","  330","30.0","38.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-12","13.20",,"0.00","0.0","0.0","28","41","15","  220","  220","25.9","32.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-13","4.03",,"0.00","0.0","0.0","38","49","28","  360","  350","10.1","12.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-14","19.91",,"0.00","0.0","0.0","40","45","21","  340","  360","36.9","48.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-15","18.12",,"0.00","0.0","0.0","19","21","11","  330","  320","29.1","35.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-16","12.30",,"0.53","0.1","0.0","18","42","9","   80","   90","32.0","40.9","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-17","25.50",,"0.92","0.0","0.0","40","46","35","   70","   70","42.9","55.9","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-18","18.34",,"0.00","0.0","0.0","35","39","24","  300","  290","32.0","42.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-19","12.53",,"0.00","0.0","0.0","35","50","22","  210","  210","28.0","33.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-20","13.87",,"0.25","0.1","0.0","39","45","21","  360","  350","25.1","30.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-21","16.11",,"0.00","0.0","0.0","21","24","14","  360","  360","25.9","31.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-22","10.29",,"0.00","0.0","0.0","22","32","14","   20","   20","18.1","23.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-23","10.07",,"0.00","0.1","0.0","29","37","24","  230","  230","17.0","23.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-24","8.28",,"0.00","0.1","0.0","31","38","28","  190","  200","19.9","23.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-25","11.18",,"0.00","0.0","0.0","38","44","29","  200","  200","21.0","25.1",,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-26","14.09",,"0.00","0.0","0.0","27","29","18","  330","  310","25.1","30.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-27","9.17",,"0.00","0.0","0.0","22","32","13","  200","  220","17.0","19.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-28","7.61",,"0.12","1.9","0.0","31","35","29","   20","   20","21.0","25.9","    1",,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-29","25.50",,"0.58","9.3","5.1","23","29","12","  330","  320","36.9","46.1","    1","    1",,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-30","13.87",,"0.00","0.0","9.8","17","25","12","  310","  320","30.0","36.0",,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-01-31","4.47",,"0.00","0.0","9.1","24","32","16","  360","  360","8.9","12.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-01","6.93",,"0.00","0.0","7.9","27","38","18","   40","   40","15.0","17.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-02","5.14",,"0.00","0.0","7.1","35","45","28","  110","  110","12.1","14.1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-03","6.26",,"0.33","0.0","2.0","40","46","37","  180","  180","18.1","23.9","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-04","16.33",,"0.56","0.1","0.0","42","49","27","  340","  190","25.9","32.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-05","18.34",,"0.00","0.0","0.0","27","30","19","  320","  330","30.0","36.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-06","7.38",,"0.00","0.0","0.0","22","31","15","  340","  340","14.1","16.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-07","7.83",,"0.28","0.0","0.0","33","39","30","  360","  350","15.0","17.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-08","14.32",,"0.12","0.0","0.0","39","48","32","  310","  310","25.1","32.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-09","7.83",,"0.00","0.0","0.0","34","41","24","  270","  270","17.0","21.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-10","9.62",,"0.00","0.0","0.0","41","56","30","  260","  230","31.1","40.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-11","12.30",,"0.00","0.0","0.0","44","52","34","  170","  190","23.9","30.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-12","13.65",,"0.00","0.0","0.0","49","61","39","  270","  270","25.9","33.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-13","10.51",,"0.25","2.8","1.2","37","43","25","  340","  330","23.0","33.1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-14","18.57",,"0.00","0.0","3.1","23","25","17","  330","  310","29.1","34.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-15","12.08",,"0.00","0.0","2.0","22","30","17","  320","  310","21.0","25.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-16","11.41",,"0.00","0.0","0.0","33","43","22","  190","  160","18.1","23.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-17","19.91",,"0.23","0.0","0.0","46","54","41","  180","  180","32.0","38.9","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-18","23.71",,"0.39","0.0","0.0","47","58","27","  190","  190","40.9","51.0","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-19","17.22",,"0.00","0.0","0.0","31","42","21","  310","  290","40.0","50.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-20","14.54",,"0.00","0.0","0.0","27","34","21","  310","  300","30.0","38.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-21","7.61",,"0.00","0.0","0.0","37","48","30","  230","  220","15.0","19.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-22","14.99",,"0.14","0.0","0.0","42","53","33","  190","  190","36.0","45.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-23","13.87",,"0.00","0.0","0.0","54","69","35","  330","  270","32.0","40.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-24","10.74",,"0.00","0.0","0.0","35","35","29","  330","  330","23.0","25.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-25","14.32",,"0.78","0.3","0.0","34","45","26","  330","  290","29.1","38.9","    1",,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-26","13.42",,"0.00","0.0","0.0","30","38","24","  330","  330","23.9","29.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-27","19.01",,"0.00","0.0","0.0","36","48","29","  310","  310","33.1","38.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-02-28","12.30",,"0.00","0.0","0.0","34","37","27","  320","  330","28.0","32.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-01","9.84",,"0.00","0.0","0.0","35","45","28","  170","  160","18.1","21.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-02","12.30",,"0.00","0.0","0.0","44","52","38","  180","  310","19.9","25.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-03","18.34",,"0.08","0.0","0.0","42","45","25","  330","  320","31.1","36.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-04","9.62",,"0.00","0.0","0.0","27","36","19","  340","  330","21.0","25.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-05","7.38",,"0.00","0.0","0.0","35","45","27","  150","  150","15.0","18.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-06","7.38",,"0.05","0.0","0.0","47","62","44","  190","  190","17.0","21.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-07","15.21",,"0.06","0.0","0.0","53","61","48","  280","  270","35.1","46.1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-08","17.00",,"0.00","0.0","0.0","47","53","37","  320","  300","32.0","42.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-09","9.62",,"0.61","0.2","0.0","37","40","33","  140","  140","18.1","23.0","    1",,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-10","5.37",,"0.00","0.0","0.0","38","50","30","  210","   10","13.0","15.0","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-11","6.71",,"0.00","0.0","0.0","41","50","30","  140","  130","17.0","19.9","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-12","19.91",,"0.50","0.3","0.0","40","46","24","  320","  270","42.9","53.9","    1","    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-13","18.34",,"0.00","0.0","0.0","28","35","22","  290","  310","33.1","46.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-14","14.32",,"0.00","0.0","0.0","41","55","33","  200","  230","18.1","25.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-15","8.28",,"0.00","0.0","0.0","47","58","38","  340","  340","14.1","18.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-16","8.05",,"0.00","0.0","0.0","52","62","41","  130","  130","18.1","21.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-17","9.17",,"0.06","0.0","0.0","49","55","45","   40","  350","14.1","18.1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-18","8.05",,"0.00","0.0","0.0","54","63","46","  330","  320","15.0","17.0","    1","    1",,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-19","8.95",,"0.18","0.0","0.0","52","60","46","  190","  190","23.9","30.0","    1","    1","    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-20","17.90",,"0.00","0.0","0.0","56","62","46","  310","  310","31.1","38.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-21","16.78",,"0.00","0.0","0.0","52","63","45","  320","  310","30.0","38.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-22","16.11",,"0.00","0.0","0.0","53","60","46","  310","  310","25.1","33.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-23","12.75",,"0.07","0.0","0.0","44","47","39","   80","   60","21.0","28.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-24","14.32",,"0.93","0.0","0.0","44","47","41","   90","   90","30.0","40.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-25","11.86",,"0.03","0.0","0.0","49","57","44","  270","  280","28.0","32.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-26","13.42",,"0.00","0.0","0.0","50","54","42","  250","  250","29.1","34.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-27","19.01",,"0.00","0.0","0.0","43","47","29","  270","  270","35.1","46.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-28","22.82",,"0.00","0.0","0.0","30","34","23","  330","  320","33.1","42.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-29","20.58",,"0.00","0.0","0.0","30","38","24","  320","  310","30.0","36.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-30","9.40",,"0.00","0.0","0.0","35","44","27","  180","  180","19.9","23.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-03-31","21.25",,"0.05","0.0","0.0","49","57","44","  180","  180","42.9","53.0","    1","    1",,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-01","20.13",,"0.08","0.0","0.0","54","59","43","  300","  300","33.1","48.1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-02","16.11",,"0.00","0.0","0.0","45","52","39","  300","  310","29.1","38.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-03","8.50",,"0.10","0.0","0.0","43","46","38","  320","  320","25.1","32.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-04","13.20",,"0.00","0.0","0.0","46","55","39","  320","  320","21.9","27.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-05","6.93",,"0.06","0.0","0.0","47","53","38","   80","  140","15.0","19.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-06","14.99",,"0.54","0.0","0.0","49","54","47","   50","   40","25.9","34.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-07","17.90",,"0.45","0.0","0.0","48","52","45","  100","  100","33.1","42.9","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-08","13.42",,"0.04","0.0","0.0","53","63","48","  230","  230","23.9","27.1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-09","10.96",,"0.02","0.0","0.0","51","57","47","  250","  260","25.9","31.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-10","20.13",,"0.00","0.0","0.0","48","52","43","  310","  320","30.0","38.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-11","13.65",,"0.00","0.0","0.0","47","56","39","  190","  180","21.0","25.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-12","8.72",,"0.02","0.0","0.0","54","72","47","  320","  320","18.1","23.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-13","7.83",,"0.00","0.0","0.0","55","65","46","  130","  130","21.0","25.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-14","11.18",,"0.08","0.0","0.0","60","70","53","  320","  320","28.0","33.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-15","14.99",,"0.01","0.0","0.0","59","67","46","  180","  180","31.1","38.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-16","14.99",,"0.09","0.0","0.0","54","62","45","  180","  190","29.1","35.1",,,"    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-17","15.88",,"0.00","0.0","0.0","47","52","40","  320","  320","29.1","36.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-18","14.99",,"0.96","0.0","0.0","44","52","37","   70","   60","30.0","40.0","    1",,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-19","21.70",,"0.59","0.0","0.0","46","52","40","   80","   90","35.1","48.1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-20","13.87",,"0.00","0.0","0.0","48","60","41","  320","  320","25.9","33.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-21","12.30",,"0.00","0.0","0.0","48","56","40","  170","  170","25.9","36.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-22","12.97",,"0.00","0.0","0.0","57","70","45","  290","  360","25.1","34.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-23","8.05",,"0.00","0.0","0.0","55","59","48","  150","  320","14.1","21.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-24","11.63",,"0.00","0.0","0.0","52","60","45","  100","  110","25.9","32.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-25","10.07",,"0.00","0.0","0.0","49","55","44","   90","   90","18.1","21.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-26","7.38",,"0.06","0.0","0.0","54","60","51","  330","  320","17.0","19.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-27","21.70",,"0.00","0.0","0.0","53","58","41","  320","  300","30.0","40.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-28","21.92",,"0.00","0.0","0.0","47","58","40","  330","  300","36.9","46.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-29","18.12",,"0.00","0.0","0.0","51","63","42","  330","  320","30.0","36.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-04-30","11.41",,"0.00","0.0","0.0","54","66","44","  190","  360","21.0","25.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-01","8.50",,"0.00","0.0","0.0","53","63","42","  170","  170","17.0","21.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-02","9.62",,"0.51","0.0","0.0","54","55","50","  130","  130","23.9","30.0","    1",,"    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-03","10.96",,"0.00","0.0","0.0","54","62","49","   90","  100","19.9","23.9","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-04","6.49",,"0.04","0.0","0.0","53","66","49","   10","   20","15.0","18.1","    1",,"    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-05","10.51",,"0.00","0.0","0.0","60","70","54","  350","  330","18.1","23.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-06","6.93",,"0.85","0.0","0.0","55","58","48","   90","  100","15.0","19.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-07","18.57",,"0.96","0.0","0.0","49","51","44","   40","   40","29.1","36.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-08","19.01",,"0.00","0.0","0.0","50","58","44","   50","   50","30.0","38.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-09","19.69",,"0.00","0.0","0.0","56","70","45","   40","   40","32.0","38.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-10","16.33",,"0.00","0.0","0.0","60","73","50","   60","   40","30.0","36.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-11","12.53",,"0.00","0.0","0.0","60","74","53","   40","   40","28.0","34.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-12","7.16",,"0.00","0.0","0.0","61","71","53","  100","  100","15.0","19.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-13","6.04",,"0.00","0.0","0.0","62","75","57","  120","  120","16.1","19.0","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-14","5.14",,"0.15","0.0","0.0","62","70","57","  130","  130","18.1","23.0","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-15","6.49",,"0.00","0.0","0.0","62","73","55","  170","  180","15.0","19.0","    1","    1",,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-16","9.40",,"0.09","0.0","0.0","63","69","59","  300","  300","21.9","28.0","    1",,"    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-17","16.33",,"0.00","0.0","0.0","67","79","57","  270","  290","30.0","40.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-18","14.32",,"0.00","0.0","0.0","63","70","56","  190","  190","23.9","27.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-19","7.61",,"1.04","0.0","0.0","57","63","54","  170","   90","15.0","19.9","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-20","6.93",,"0.49","0.0","0.0","58","69","52","  270","  270","19.9","25.1","    1","    1","    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-21","8.05",,"0.00","0.0","0.0","68","87","59","  180","  180","21.0","27.1","    1","    1",,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-22","9.17",,"0.00","0.0","0.0","73","84","65","  190","  180","21.9","28.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-23","12.75",,"0.00","0.0","0.0","70","75","61","  360","  350","23.0","30.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-24","9.62",,"0.00","0.0","0.0","62","68","54","  120","  130","18.1","23.9",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-25","7.61",,"0.00","0.0","0.0","58","65","51","  150","  140","16.1","21.0",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-26","8.95",,"0.00","0.0","0.0","59","67","52","  160","  170","16.1","21.0","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-27","12.75",,"0.05","0.0","0.0","65","73","62","  200","  180","25.1","32.0","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-28","10.51",,"0.16","0.0","0.0","67","75","62","  240","  300","21.0","33.1","    1","    1","    1",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-29","7.61",,"0.00","0.0","0.0","69","74","61","  170","  160","15.0","18.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-30","10.51",,"0.00","0.0","0.0","69","80","60","  180","  180","23.9","29.1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-05-31","11.18",,"0.00","0.0","0.0","79","94","63","  190","  340","21.0","29.1",,,,,
